1,177,4.865945988455735
2,354,3.9444131932016147
3,531,3.6207991036991616
4,708,3.420251628099862
5,885,3.2674273595971575
6,1062,3.115234385775981
7,1239,2.98519665507947
8,1416,2.872133347947719
9,1593,2.7759833416696322
10,1770,2.6592102778159967
11,1947,2.5618685140448103
12,2124,2.449076683507801
13,2301,2.365056864959372
14,2478,2.281843939743473
15,2655,2.2027821271432995
16,2832,2.1206141676606434
17,3009,2.0411445575918856
18,3186,1.9698857237390206
19,3363,1.9111094420912575
20,3540,1.855273912181962
21,3717,1.7842205533873563
22,3894,1.736326171853448
23,4071,1.6836393694419645
24,4248,1.641547437441551
25,4425,1.5922736340323411
26,4602,1.5500047584037997
27,4779,1.4980696069318695
28,4956,1.4506975472983668
29,5133,1.414179253039387
30,5310,1.3649110187918454
