1,177,0.3069592182245632
2,354,0.30528822995848576
3,531,0.296145635809602
4,708,0.2950548021133337
5,885,0.29769218304736467
6,1062,0.2982955692851611
7,1239,0.30928111345754505
8,1416,0.30572326843347924
9,1593,0.3038901124296889
10,1770,0.29965460098395913
11,1947,0.2958675831724695
12,2124,0.29642946167854267
13,2301,0.3031779790328721
14,2478,0.30487013806057517
15,2655,0.31170714911767994
16,2832,0.3002790744695286
17,3009,0.2984652465346169
18,3186,0.29842606372078934
19,3363,0.29563082544143593
20,3540,0.2947304531679315
21,3717,0.2925314162410585
22,3894,0.29304817032679326
23,4071,0.29359597001372084
24,4248,0.29560321872517215
25,4425,0.301275154965072
26,4602,0.2937685325320831
27,4779,0.29628298376913126
28,4956,0.29526268156234825
29,5133,0.2973401815877796
30,5310,0.30771512769709874
