1,177,0.3060474894141073
2,354,0.30437521207130563
3,531,0.29524875225993874
4,708,0.29415121994449595
5,885,0.2967847956102447
6,1062,0.29739500304399913
7,1239,0.3083676012222376
8,1416,0.3048071106948422
9,1593,0.30299135790032855
10,1770,0.2987448280140505
11,1947,0.2949594023537501
12,2124,0.29553820723194185
13,2301,0.3022785132887673
14,2478,0.3039512553457486
15,2655,0.3107633994797529
16,2832,0.2993681511636508
17,3009,0.2975189618471652
18,3186,0.29753472576033596
19,3363,0.29471278729411843
20,3540,0.2938064976600604
21,3717,0.2916194207250735
22,3894,0.29213703958328163
23,4071,0.29267974223120735
24,4248,0.29465127125971735
25,4425,0.3003660716579459
26,4602,0.29284496630652473
27,4779,0.2953888130726787
28,4956,0.29435635017136397
29,5133,0.2964010737036581
30,5310,0.3067747765341721
