1,177,3.265429735183716
2,354,5.280857563018799
3,531,7.5610527992248535
4,708,9.835686683654785
5,885,12.58358383178711
6,1062,15.168120384216309
7,1239,17.003049850463867
8,1416,19.172874450683594
9,1593,21.385438919067383
10,1770,23.281919479370117
11,1947,24.727294921875
12,2124,26.401081085205078
13,2301,28.226722717285156
14,2478,29.9075870513916
15,2655,31.434593200683594
16,2832,33.44452667236328
17,3009,34.91921615600586
18,3186,36.515987396240234
19,3363,38.59900665283203
20,3540,39.93880081176758
21,3717,41.71969223022461
22,3894,43.31673049926758
23,4071,45.028541564941406
24,4248,46.593448638916016
25,4425,47.92110824584961
26,4602,49.160377502441406
27,4779,51.15018081665039
28,4956,52.70051193237305
29,5133,54.05893325805664
30,5310,55.52557373046875
