1,177,16.04232828495866
2,354,10.801179562584828
3,531,10.23592914969234
4,708,10.037626643638827
5,885,9.890899722859011
6,1062,9.795425118699585
7,1239,9.72532083220401
8,1416,9.666425993213545
9,1593,9.630628927952825
10,1770,9.564604263521185
11,1947,9.597663787798693
12,2124,9.656722022988703
13,2301,9.751458687970867
14,2478,9.884022351712156
15,2655,10.075233992883714
16,2832,10.313263577929998
17,3009,10.46780393622016
18,3186,10.739364101388361
19,3363,11.068599568921968
20,3540,11.431693155213264
21,3717,11.791870734112411
22,3894,12.180568277499097
23,4071,12.49655498892574
24,4248,12.9938979014165
25,4425,13.308587359843282
26,4602,13.74320996817896
27,4779,14.088521720325879
28,4956,14.452975251580362
29,5133,14.826563851308014
30,5310,15.180758826476707
