1,177,1.0086043184086428
2,354,1.02270621095
3,531,1.0357075074298234
4,708,1.04940680056642
5,885,1.0636877575836612
6,1062,1.0785131198538225
7,1239,1.0937963326772053
8,1416,1.109644476303273
9,1593,1.1260366372469455
10,1770,1.1427884600256797
11,1947,1.160129460237794
12,2124,1.1780024443642567
13,2301,1.1963910995903662
14,2478,1.2153609863108834
15,2655,1.2351141164531816
16,2832,1.2552797821281994
17,3009,1.2762546620126498
18,3186,1.2978245969546043
19,3363,1.3202778734056289
20,3540,1.3432106156807162
21,3717,1.3670424505815668
22,3894,1.391725963118386
23,4071,1.4169341696184234
24,4248,1.4429418151661502
25,4425,1.4697535132284218
26,4602,1.49730776326131
27,4779,1.5253831774501476
28,4956,1.5543315444288954
29,5133,1.5837710105766685
30,5310,1.6140419736420368
