1,587,7.9006266593933105
2,1174,15.827963829040527
3,1761,22.572839736938477
4,2348,29.59297752380371
5,2935,37.235897064208984
6,3522,45.12804412841797
7,4109,53.49741744995117
8,4696,60.1916618347168
9,5283,67.71764373779297
10,5870,74.115966796875
11,6457,79.54214477539062
12,7044,84.33625793457031
13,7631,87.74503326416016
14,8218,90.2232666015625
15,8805,92.06756591796875
16,9392,93.032470703125
17,9979,94.70436096191406
18,10566,95.61387634277344
19,11153,96.81981658935547
20,11740,98.10752868652344
21,12327,98.1878662109375
22,12914,99.01140594482422
23,13501,99.49224090576172
24,14088,100.42247009277344
25,14675,100.60960388183594
26,15262,101.03013610839844
27,15849,100.41075134277344
28,16436,100.25840759277344
29,17023,100.13099670410156
30,17610,100.65293884277344
